model,n_stations,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio_or_epsilon,delta_t_or_n_iterations,time,std_time,error_sum_metric,error_max_metric
29,91,traj_iteration,parallel,BDF,15,0.5,4,130.74354793131351,607.8538246825337,0.00048696874087250587,2.102959567768735e-05
29,91,traj_iteration,parallel_limit,BDF,15,0.5,4,129.13286525011063,607.8538246825337,0.014526030689449554,0.0016998029017489455
29,91,traj_iteration,parallel,BDF,15,0.25,4,131.55799976736307,607.8538246825337,0.00048696874087250587,2.102959567768735e-05
29,91,traj_iteration,parallel_limit,BDF,15,0.25,4,129.0150068923831,607.8538246825337,0.014526030689449554,0.0016998029017489455
30,94,traj_iteration,parallel,RK45,5,2,3,11.045757360756397,23.197434414178133,0.0026108878085090025,0.00031846873655323315
30,94,traj_iteration,parallel_limit,RK45,5,2,4,12.91228249296546,23.197434414178133,0.009016409126300843,0.0011127841316954995
30,94,traj_iteration,parallel,RK45,5,1,4,17.021511811763048,23.197434414178133,0.0007010679009513595,3.652378410520916e-05
30,94,traj_iteration,parallel_limit,RK45,5,1,5,16.056011009961367,23.197434414178133,0.008974206228961439,0.0010785134785631513
30,94,traj_iteration,parallel,RK45,5,0.5,4,15.394177746027708,23.197434414178133,0.0007010679009513595,3.652378410520916e-05
30,94,traj_iteration,parallel_limit,RK45,5,0.5,5,15.654214408248663,23.197434414178133,0.008972438094660088,0.0010785134785631513
30,94,traj_iteration,parallel,RK45,5,0.25,4,14.607903692871332,23.197434414178133,0.0007010679009513595,3.652378410520916e-05
30,94,traj_iteration,parallel_limit,RK45,5,0.25,5,16.480416864156723,23.197434414178133,0.008972438094660088,0.0010785134785631513
30,94,traj_iteration,parallel,RK45,10,2,3,18.716216936707497,23.197434414178133,0.002059224376320572,0.00024118475500443937
30,94,traj_iteration,parallel_limit,RK45,10,2,4,19.408927634358406,23.197434414178133,0.011466793053752063,0.00135390564150422
30,94,traj_iteration,parallel,RK45,10,1,4,24.730310168117285,23.197434414178133,0.0006054552000330028,3.0422819835586854e-05
30,94,traj_iteration,parallel_limit,RK45,10,1,4,19.10456108674407,23.197434414178133,0.011466793053752063,0.00135390564150422
30,94,traj_iteration,parallel,RK45,10,0.5,4,24.618622362613678,23.197434414178133,0.0006054552000330028,3.0422819835586854e-05
30,94,traj_iteration,parallel_limit,RK45,10,0.5,4,18.982437081635,23.197434414178133,0.011466793053752063,0.00135390564150422
30,94,traj_iteration,parallel,RK45,10,0.25,4,24.873778745532036,23.197434414178133,0.0006054552000330028,3.0422819835586854e-05
30,94,traj_iteration,parallel_limit,RK45,10,0.25,4,18.96463418379426,23.197434414178133,0.011466793053752063,0.00135390564150422
30,94,traj_iteration,parallel,RK45,15,2,3,19.71859171614051,23.197434414178133,0.001721168390308941,0.00021578414715588799
30,94,traj_iteration,parallel_limit,RK45,15,2,4,20.55329655110836,23.197434414178133,0.01807023042096405,0.002137844979883003
30,94,traj_iteration,parallel,RK45,15,1,4,26.114777494221926,23.197434414178133,0.0005758881701998611,2.8175786802443094e-05
30,94,traj_iteration,parallel_limit,RK45,15,1,4,20.02970889955759,23.197434414178133,0.01807023042096405,0.002137844979883003
30,94,traj_iteration,parallel,RK45,15,0.5,4,25.528136380016804,23.197434414178133,0.0005758881701998611,2.8175786802443094e-05
30,94,traj_iteration,parallel_limit,RK45,15,0.5,4,19.6181050427258,23.197434414178133,0.01807023042096405,0.002137844979883003
30,94,traj_iteration,parallel,RK45,15,0.25,4,26.520994909107685,23.197434414178133,0.0005758881701998611,2.8175786802443094e-05
30,94,traj_iteration,parallel_limit,RK45,15,0.25,4,20.21047519147396,23.197434414178133,0.01807023042096405,0.002137844979883003
30,94,traj_iteration,parallel,BDF,5,2,3,21.20660937577486,1212.397268410772,0.0025808205419781283,0.0003142660579656253
30,94,traj_iteration,parallel_limit,BDF,5,2,4,22.18891204893589,1212.397268410772,0.008969726953554823,0.0011135548382643586
30,94,traj_iteration,parallel,BDF,5,1,4,24.249953527003527,1212.397268410772,0.0006798726297141593,3.6210169491622716e-05
30,94,traj_iteration,parallel_limit,BDF,5,1,5,26.759219497442245,1212.397268410772,0.00892808724855603,0.0010800569950977755
30,94,traj_iteration,parallel,BDF,5,0.5,4,24.651472687721252,1212.397268410772,0.0006798726297141593,3.6210169491622716e-05
30,94,traj_iteration,parallel_limit,BDF,5,0.5,5,29.34413369372487,1212.397268410772,0.008926305016198045,0.0010800569950977755
30,94,traj_iteration,parallel,BDF,5,0.25,4,25.25280177220702,1212.397268410772,0.0006798726297141593,3.6210169491622716e-05
30,94,traj_iteration,parallel_limit,BDF,5,0.25,5,26.9127845056355,1212.397268410772,0.008926305016198045,0.0010800569950977755
30,94,traj_iteration,parallel,BDF,10,2,3,72.23097806423903,1212.397268410772,0.002051737481414865,0.00023729833328746579
30,94,traj_iteration,parallel_limit,BDF,10,2,4,67.28115259855986,1212.397268410772,0.011443114166512017,0.0013522333898825728
30,94,traj_iteration,parallel,BDF,10,1,4,85.79958909749985,1212.397268410772,0.0006082347821974114,3.097104786823273e-05
30,94,traj_iteration,parallel_limit,BDF,10,1,4,67.21052975207567,1212.397268410772,0.011443114166512017,0.0013522333898825728
30,94,traj_iteration,parallel,BDF,10,0.5,4,85.9821883328259,1212.397268410772,0.0006082347821974114,3.097104786823273e-05
30,94,traj_iteration,parallel_limit,BDF,10,0.5,4,67.28712954744697,1212.397268410772,0.011443114166512017,0.0013522333898825728
30,94,traj_iteration,parallel,BDF,10,0.25,4,86.28490544483066,1212.397268410772,0.0006082347821974114,3.097104786823273e-05
30,94,traj_iteration,parallel_limit,BDF,10,0.25,4,68.19567525014281,1212.397268410772,0.011443114166512017,0.0013522333898825728
30,94,traj_iteration,parallel,BDF,15,2,3,92.54936042800546,1212.397268410772,0.0016658643594578992,0.00021520740302698483
30,94,traj_iteration,parallel_limit,BDF,15,2,4,99.77885112166405,1212.397268410772,0.018004415134914124,0.00213462462049532
30,94,traj_iteration,parallel,BDF,15,1,4,112.66264855861664,1212.397268410772,0.000527236301200376,2.5423639785357807e-05
30,94,traj_iteration,parallel_limit,BDF,15,1,4,100.03848545253277,1212.397268410772,0.018004415134914124,0.00213462462049532
30,94,traj_iteration,parallel,BDF,15,0.5,4,111.98583738133311,1212.397268410772,0.000527236301200376,2.5423639785357807e-05
30,94,traj_iteration,parallel_limit,BDF,15,0.5,4,98.89700225368142,1212.397268410772,0.018004415134914124,0.00213462462049532
30,94,traj_iteration,parallel,BDF,15,0.25,4,114.93399029970169,1212.397268410772,0.000527236301200376,2.5423639785357807e-05
30,94,traj_iteration,parallel_limit,BDF,15,0.25,4,98.81763124093413,1212.397268410772,0.018004415134914124,0.00213462462049532
31,91,traj_iteration,parallel,RK45,5,2,4,13.539174351841211,21.86482171714306,0.0008097460535058794,5.9925970902549384e-05
31,91,traj_iteration,parallel_limit,RK45,5,2,4,12.449420426040888,21.86482171714306,0.008762961573843943,0.0010493573847558627
31,91,traj_iteration,parallel,RK45,5,1,4,13.648262225091457,21.86482171714306,0.0008097460535058794,5.9925970902549384e-05
31,91,traj_iteration,parallel_limit,RK45,5,1,5,15.21947107464075,21.86482171714306,0.00860973304608426,0.0010474915294702123
31,91,traj_iteration,parallel,RK45,5,0.5,4,13.53458022326231,21.86482171714306,0.0008097460535058794,5.9925970902549384e-05
31,91,traj_iteration,parallel_limit,RK45,5,0.5,5,17.098660118877888,21.86482171714306,0.008434193879891317,0.0010161148441663198
31,91,traj_iteration,parallel,RK45,5,0.25,5,16.04573966935277,21.86482171714306,0.0006121361369333814,2.628290106792542e-05
31,91,traj_iteration,parallel_limit,RK45,5,0.25,5,14.661081582307816,21.86482171714306,0.00842986152154416,0.001014943515083149
31,91,traj_iteration,parallel,RK45,10,2,3,13.15514550730586,21.86482171714306,0.002769422414006885,0.0003463528529708726
31,91,traj_iteration,parallel_limit,RK45,10,2,4,16.682417307049036,21.86482171714306,0.010687166740906301,0.001312966966364419
31,91,traj_iteration,parallel,RK45,10,1,4,16.883701663464308,21.86482171714306,0.0007138063473333688,4.963242381838139e-05
31,91,traj_iteration,parallel_limit,RK45,10,1,4,15.408865954726934,21.86482171714306,0.010687166740906301,0.001312966966364419
31,91,traj_iteration,parallel,RK45,10,0.5,4,16.709608897566795,21.86482171714306,0.0007138063473333688,4.963242381838139e-05
31,91,traj_iteration,parallel_limit,RK45,10,0.5,5,19.93372105434537,21.86482171714306,0.010687166740906301,0.001312966966364419
31,91,traj_iteration,parallel,RK45,10,0.25,4,17.10280492901802,21.86482171714306,0.0007138063473333688,4.963242381838139e-05
31,91,traj_iteration,parallel_limit,RK45,10,0.25,5,17.60448818281293,21.86482171714306,0.010687166740906301,0.001312966966364419
31,91,traj_iteration,parallel,RK45,15,2,3,20.34046697244048,21.86482171714306,0.0021973334543998265,0.00027099834390798184
31,91,traj_iteration,parallel_limit,RK45,15,2,4,22.604388650506735,21.86482171714306,0.011511921101583136,0.0015279570560532306
31,91,traj_iteration,parallel,RK45,15,1,4,26.349490739405155,21.86482171714306,0.0006293910313093686,3.997717448115229e-05
31,91,traj_iteration,parallel_limit,RK45,15,1,4,21.958179712295532,21.86482171714306,0.011511921101583136,0.0015279570560532306
31,91,traj_iteration,parallel,RK45,15,0.5,4,26.45263122022152,21.86482171714306,0.0006293910313093686,3.997717448115229e-05
31,91,traj_iteration,parallel_limit,RK45,15,0.5,5,27.691483419388533,21.86482171714306,0.011511921101583136,0.0015279570560532306
31,91,traj_iteration,parallel,RK45,15,0.25,4,26.531357124447823,21.86482171714306,0.0006293910313093686,3.997717448115229e-05
31,91,traj_iteration,parallel_limit,RK45,15,0.25,5,26.506783187389374,21.86482171714306,0.011511921101583136,0.0015279570560532306
31,91,traj_iteration,parallel,BDF,5,2,4,30.395276974886656,610.4296741746366,0.0007638725717157397,5.8780429309000936e-05
31,91,traj_iteration,parallel_limit,BDF,5,2,4,28.386888574808836,610.4296741746366,0.008708837582134974,0.0010457287924734075
31,91,traj_iteration,parallel,BDF,5,1,4,31.326517056673765,610.4296741746366,0.0007638725717157397,5.8780429309000936e-05
31,91,traj_iteration,parallel_limit,BDF,5,1,5,31.040812574326992,610.4296741746366,0.008555876093127123,0.0010438671278372323
31,91,traj_iteration,parallel,BDF,5,0.5,4,30.372482009232044,610.4296741746366,0.0007638725717157397,5.8780429309000936e-05
31,91,traj_iteration,parallel_limit,BDF,5,0.5,5,32.01523260399699,610.4296741746366,0.008380586505674659,0.0010124848481310356
31,91,traj_iteration,parallel,BDF,5,0.25,5,36.07262883707881,610.4296741746366,0.0005662622331359976,2.533555896696493e-05
31,91,traj_iteration,parallel_limit,BDF,5,0.25,5,32.004061710089445,610.4296741746366,0.008376258526132517,0.0010113161414531974
31,91,traj_iteration,parallel,BDF,10,2,3,49.527166459709406,610.4296741746366,0.0027251479042541666,0.0003427473376683515
31,91,traj_iteration,parallel_limit,BDF,10,2,4,52.162217028439045,610.4296741746366,0.010649481786898791,0.0013125803333176344
31,91,traj_iteration,parallel,BDF,10,1,4,60.68366388976574,610.4296741746366,0.0006720221782176778,4.780393433918765e-05
31,91,traj_iteration,parallel_limit,BDF,10,1,4,50.39497100189328,610.4296741746366,0.010649481786898791,0.0013125803333176344
31,91,traj_iteration,parallel,BDF,10,0.5,4,60.4527242295444,610.4296741746366,0.0006720221782176778,4.780393433918765e-05
31,91,traj_iteration,parallel_limit,BDF,10,0.5,5,57.89872062206268,610.4296741746366,0.010649481786898791,0.0013125803333176344
31,91,traj_iteration,parallel,BDF,10,0.25,4,59.36787547543645,610.4296741746366,0.0006720221782176778,4.780393433918765e-05
31,91,traj_iteration,parallel_limit,BDF,10,0.25,5,55.024155754595995,610.4296741746366,0.010649481786898791,0.0013125803333176344
31,91,traj_iteration,parallel,BDF,15,2,3,104.79970458522439,610.4296741746366,0.0021690765005943084,0.0002702983873569623
31,91,traj_iteration,parallel_limit,BDF,15,2,4,97.94334427267313,610.4296741746366,0.011473439493812819,0.0015261563798373199
31,91,traj_iteration,parallel,BDF,15,1,4,134.41731394082308,610.4296741746366,0.000604760346502442,3.742325643154904e-05
31,91,traj_iteration,parallel_limit,BDF,15,1,4,99.13341823220253,610.4296741746366,0.011473439493812819,0.0015261563798373199
31,91,traj_iteration,parallel,BDF,15,0.5,4,133.9565069079399,610.4296741746366,0.000604760346502442,3.742325643154904e-05
31,91,traj_iteration,parallel_limit,BDF,15,0.5,5,112.28354036435485,610.4296741746366,0.011473439493812819,0.0015261563798373199
31,91,traj_iteration,parallel,BDF,15,0.25,4,137.59952065348625,610.4296741746366,0.000604760346502442,3.742325643154904e-05
31,91,traj_iteration,parallel_limit,BDF,15,0.25,5,113.85185989364982,610.4296741746366,0.011473439493812819,0.0015261563798373199
32,90,traj_iteration,parallel,RK45,5,2,3,10.363127943128347,21.46277901902795,0.0030938622141310325,0.000424631684579099
32,90,traj_iteration,parallel_limit,RK45,5,2,4,12.18920436128974,21.46277901902795,0.011195458249545645,0.0012478148143070331
32,90,traj_iteration,parallel,RK45,5,1,4,13.938310071825981,21.46277901902795,0.0007523239570290497,5.601020521277974e-05
32,90,traj_iteration,parallel_limit,RK45,5,1,5,14.596435558050871,21.46277901902795,0.011090705930106144,0.001247254637999683
32,90,traj_iteration,parallel,RK45,5,0.5,4,13.882635530084372,21.46277901902795,0.0007523239570290497,5.601020521277974e-05
32,90,traj_iteration,parallel_limit,RK45,5,0.5,5,14.894172251224518,21.46277901902795,0.011081891311540278,0.001245643140762451
32,90,traj_iteration,parallel,RK45,5,0.25,5,18.114144671708345,21.46277901902795,0.000592671471039412,2.7124970816331936e-05
32,90,traj_iteration,parallel_limit,RK45,5,0.25,5,14.936587940901518,21.46277901902795,0.011081891311540278,0.001245643140762451
32,90,traj_iteration,parallel,RK45,10,2,3,14.09738439321518,21.46277901902795,0.002557707159860318,0.00033688003721631614
32,90,traj_iteration,parallel_limit,RK45,10,2,4,15.459633015096188,21.46277901902795,0.01098041225840054,0.0012446338073097126
32,90,traj_iteration,parallel,RK45,10,1,4,18.312565702944994,21.46277901902795,0.0006672941943489816,4.427148213726154e-05
32,90,traj_iteration,parallel_limit,RK45,10,1,4,16.716139245778322,21.46277901902795,0.01098041225840054,0.0012446338073097126
32,90,traj_iteration,parallel,RK45,10,0.5,4,18.356479089707136,21.46277901902795,0.0006672941943489816,4.427148213726154e-05
32,90,traj_iteration,parallel_limit,RK45,10,0.5,5,16.911322481930256,21.46277901902795,0.01098041225840054,0.0012446338073097126
32,90,traj_iteration,parallel,RK45,10,0.25,4,18.332931004464626,21.46277901902795,0.0006672941943489816,4.427148213726154e-05
32,90,traj_iteration,parallel_limit,RK45,10,0.25,5,17.120304208248854,21.46277901902795,0.01098041225840054,0.0012446338073097126
32,90,traj_iteration,parallel,RK45,15,2,3,19.204241313040257,21.46277901902795,0.0020322141451646187,0.00028150769390229816
32,90,traj_iteration,parallel_limit,RK45,15,2,4,18.03518097475171,21.46277901902795,0.01221958462148343,0.0014442215339764265
32,90,traj_iteration,parallel,RK45,15,1,4,24.759355146437883,21.46277901902795,0.0005881187750368674,3.746534281591337e-05
32,90,traj_iteration,parallel_limit,RK45,15,1,4,18.292976703494787,21.46277901902795,0.01221958462148343,0.0014442215339764265
32,90,traj_iteration,parallel,RK45,15,0.5,4,24.700475126504898,21.46277901902795,0.0005881187750368674,3.746534281591337e-05
32,90,traj_iteration,parallel_limit,RK45,15,0.5,4,19.54064190760255,21.46277901902795,0.01221958462148343,0.0014442215339764265
32,90,traj_iteration,parallel,RK45,15,0.25,4,24.56340429186821,21.46277901902795,0.0005881187750368674,3.746534281591337e-05
32,90,traj_iteration,parallel_limit,RK45,15,0.25,4,18.41119910404086,21.46277901902795,0.01221958462148343,0.0014442215339764265
32,90,traj_iteration,parallel,BDF,5,2,3,28.47057455405593,800.1002429574728,0.003105135042063862,0.0004248724165130491
32,90,traj_iteration,parallel_limit,BDF,5,2,4,29.28772295638919,800.1002429574728,0.011200553852231199,0.0012489806709621745
32,90,traj_iteration,parallel,BDF,5,1,4,34.20380414649844,800.1002429574728,0.0007671553533281913,5.495392791681287e-05
32,90,traj_iteration,parallel_limit,BDF,5,1,5,31.92055767402053,800.1002429574728,0.011096381499719768,0.0012484213812075501
32,90,traj_iteration,parallel,BDF,5,0.5,4,33.859110448509455,800.1002429574728,0.0007671553533281913,5.495392791681287e-05
32,90,traj_iteration,parallel_limit,BDF,5,0.5,5,32.74345909804106,800.1002429574728,0.011087630774308755,0.001246825050563227
32,90,traj_iteration,parallel,BDF,5,0.25,5,39.79489029571414,800.1002429574728,0.0006071933311531422,2.678677154293293e-05
32,90,traj_iteration,parallel_limit,BDF,5,0.25,5,33.32922611758113,800.1002429574728,0.011087630774308755,0.001246825050563227
32,90,traj_iteration,parallel,BDF,10,2,3,52.037687085568905,800.1002429574728,0.0025594555853447783,0.0003379513591582672
32,90,traj_iteration,parallel_limit,BDF,10,2,4,51.388105392456055,800.1002429574728,0.010981980818196317,0.0012454474273284402
32,90,traj_iteration,parallel,BDF,10,1,4,61.864768888801336,800.1002429574728,0.00067030044357682,4.591457028095667e-05
32,90,traj_iteration,parallel_limit,BDF,10,1,4,51.25229940935969,800.1002429574728,0.010981980818196317,0.0012454474273284402
32,90,traj_iteration,parallel,BDF,10,0.5,4,63.72194170951843,800.1002429574728,0.00067030044357682,4.591457028095667e-05
32,90,traj_iteration,parallel_limit,BDF,10,0.5,5,52.974457416683435,800.1002429574728,0.010981980818196317,0.0012454474273284402
32,90,traj_iteration,parallel,BDF,10,0.25,4,61.77030465379357,800.1002429574728,0.00067030044357682,4.591457028095667e-05
32,90,traj_iteration,parallel_limit,BDF,10,0.25,5,54.15519576892257,800.1002429574728,0.010981980818196317,0.0012454474273284402
